system:index,VH_diss,VV_asm,VV_contrast,VV_corr,VV_ent,date,location,.geo
0,18.722196969696974,0.005229889807162519,515.7890151515152,0.3479481618094195,5.280539457123596,2024-01,Location_1,"{""type"":""Point"",""coordinates"":[113.647129,-8.124436]}"
1,20.529015151515154,0.005195110192837449,752.4600378787878,0.21308325651494495,5.284546255446284,2024-01,Location_2,"{""type"":""Point"",""coordinates"":[113.6823043,-8.138677599999998]}"
2,17.90715909090909,0.005162224517906319,551.899053030303,0.4303682708851719,5.290843487077622,2024-01,Location_3,"{""type"":""Point"",""coordinates"":[113.71161100000002,-8.115392]}"
3,18.947954545454543,0.005190943526170782,670.3360606060605,0.34707093665736904,5.286751723748066,2024-01,Location_4,"{""type"":""Point"",""coordinates"":[113.87544380000001,-8.068181300000001]}"
4,17.48272727272727,0.005461002066115686,393.3048484848485,0.19979882816536665,5.250625117833498,2024-01,Location_5,"{""type"":""Point"",""coordinates"":[113.63851320000002,-8.374552699999999]}"
5,20.06287878787879,0.0051869490358126555,606.9885606060604,0.40780847544408877,5.289381150336168,2024-01,Location_6,"{""type"":""Point"",""coordinates"":[113.6824807,-8.1463733]}"
6,20.154469696969702,0.00519774449035811,494.770909090909,0.29539367599658195,5.28754456268707,2024-01,Location_7,"{""type"":""Point"",""coordinates"":[113.74319700000001,-8.154156]}"
7,17.355454545454545,0.005256525482093648,445.4182954545454,0.31606254097089154,5.277980821800825,2024-01,Location_8,"{""type"":""Point"",""coordinates"":[113.48034140000001,-8.1631425]}"
8,20.862727272727273,0.005266769972451774,626.1916287878788,0.34218213841915796,5.2785558779676975,2024-01,Location_9,"{""type"":""Point"",""coordinates"":[113.662917,-8.1634246]}"
9,21.355000000000004,0.0052408574380165135,474.42435606060604,0.279790509142281,5.27871495130798,2024-01,Location_10,"{""type"":""Point"",""coordinates"":[113.6466796,-8.2975855]}"
10,19.278522727272733,0.005334194214876017,401.9561742424243,0.2394602815730402,5.267330336404332,2024-01,Location_11,"{""type"":""Point"",""coordinates"":[113.65160880000002,-8.3771715]}"
11,18.91439393939394,0.005319955234159763,566.711893939394,0.23086832237992425,5.270559772131942,2024-01,Location_12,"{""type"":""Point"",""coordinates"":[113.91008490000002,-8.0325328]}"
12,16.38234848484849,0.005286432506887036,451.8306439393939,0.25469826191270034,5.274007227919451,2024-01,Location_13,"{""type"":""Point"",""coordinates"":[113.65947400000002,-8.145084800000001]}"
13,19.73852272727272,0.005213584710743784,520.4194318181817,0.3706519918008126,5.283695535102279,2024-01,Location_14,"{""type"":""Point"",""coordinates"":[113.35010940000001,-8.2785625]}"
14,17.59984848484849,0.005277651515151498,445.79867424242417,0.29765014358365954,5.274096299300073,2024-01,Location_15,"{""type"":""Point"",""coordinates"":[113.375816,-8.2143272]}"
15,19.4705303030303,0.0052756542699724344,568.3511742424243,0.33498563612500093,5.274908682235573,2024-01,Location_16,"{""type"":""Point"",""coordinates"":[113.60951450000002,-8.1626685]}"
16,18.157992424242426,0.005209882920110177,497.80227272727285,0.2906264053612172,5.283318678989862,2024-01,Location_17,"{""type"":""Point"",""coordinates"":[113.671354,-8.1085138]}"
17,17.936666666666664,0.005260795454545438,422.76784090909086,0.2357971949206337,5.275976396046043,2024-01,Location_18,"{""type"":""Point"",""coordinates"":[113.89514230000002,-8.0195522]}"
18,14.59147727272728,0.005234779614325052,462.8056060606061,0.14625217948324468,5.280563146215022,2024-01,Location_19,"{""type"":""Point"",""coordinates"":[113.40957600000002,-8.2422529]}"
19,15.272992424242426,0.00542549931129475,367.249696969697,0.20161939240915164,5.254645024583106,2024-01,Location_20,"{""type"":""Point"",""coordinates"":[113.39982780000001,-8.2623822]}"
20,18.634924242424244,0.005145282369145988,594.5250757575758,0.3534730939725006,5.293420639803452,2024-01,Location_21,"{""type"":""Point"",""coordinates"":[113.55677960000001,-8.200072300000002]}"
21,18.295265151515153,0.005299466253443509,506.53924242424245,0.17715603390381096,5.272312460088786,2024-01,Location_22,"{""type"":""Point"",""coordinates"":[113.5540602,-8.219975]}"
22,18.205151515151517,0.005241322314049571,463.69022727272727,0.4012854597938384,5.278826409177641,2024-01,Location_23,"{""type"":""Point"",""coordinates"":[113.65714960000001,-8.3782293]}"
23,20.206666666666663,0.005376652892561968,401.69977272727266,0.2664237711199479,5.262705248826848,2024-01,Location_24,"{""type"":""Point"",""coordinates"":[113.4095126,-8.3173679]}"
24,17.10575757575758,0.005389428374655632,421.56265151515146,0.24212769925255348,5.259200110200928,2024-01,Location_25,"{""type"":""Point"",""coordinates"":[113.8655435,-8.0684844]}"
25,20.823143939393944,0.005159228650137724,571.5487499999999,0.37504024117361373,5.291146709432165,2024-01,Location_26,"{""type"":""Point"",""coordinates"":[113.465676,-8.328984300000002]}"
26,19.900265151515153,0.005207971763085383,641.2753409090909,0.30288944825059805,5.284754760156297,2024-01,Location_27,"{""type"":""Point"",""coordinates"":[113.73058,-8.14046]}"
27,17.313295454545457,0.005304373278236899,418.94856060606054,0.20456103372266396,5.272322764744344,2024-01,Location_28,"{""type"":""Point"",""coordinates"":[113.68778940000001,-8.380713]}"
28,17.875568181818185,0.005219197658402188,373.17253787878786,0.4049726812886984,5.283263601356226,2024-01,Location_29,"{""type"":""Point"",""coordinates"":[113.6328293,-8.4245153]}"
29,20.11753787878788,0.005086759641873263,619.5302651515152,0.4142321760813588,5.300115811433862,2024-01,Location_30,"{""type"":""Point"",""coordinates"":[113.69483700000002,-8.09412]}"
30,18.079886363636366,0.0052066976584021875,582.2770075757576,0.2421534529248959,5.284758629242279,2024-01,Location_31,"{""type"":""Point"",""coordinates"":[113.666951,-8.3344788]}"
31,20.156818181818185,0.005169111570247917,441.3577272727273,0.4385178523030285,5.289453481491656,2024-01,Location_32,"{""type"":""Point"",""coordinates"":[113.5010051,-8.244620999999999]}"
32,15.747803030303034,0.005247555096418717,425.69931818181817,0.22932224178709737,5.277877339390897,2024-01,Location_33,"{""type"":""Point"",""coordinates"":[113.50653410000001,-8.230210200000002]}"
33,21.26287878787879,0.0051935606060605904,568.7368181818182,0.3627429493725245,5.285629169591729,2024-01,Location_34,"{""type"":""Point"",""coordinates"":[113.51032710000001,-8.218361]}"
34,20.957954545454538,0.005194214876033041,648.7413257575757,0.28234191511567736,5.285676547774583,2024-01,Location_35,"{""type"":""Point"",""coordinates"":[113.4967441,-8.257948999999998]}"
35,15.808901515151518,0.005315960743801636,411.7591666666667,0.23357575687362955,5.268257256989807,2024-01,Location_36,"{""type"":""Point"",""coordinates"":[113.4765316,-8.318882600000002]}"
36,20.642424242424248,0.00511726928374654,732.7911363636362,0.33160103800395696,5.296060608334882,2024-01,Location_37,"{""type"":""Point"",""coordinates"":[113.38740050000001,-8.292361400000003]}"
37,19.56537878787879,0.005407747933884281,429.291893939394,0.2441026005491421,5.257796996188039,2024-01,Location_38,"{""type"":""Point"",""coordinates"":[113.42226720000001,-8.2902972]}"
38,17.987765151515156,0.005387809917355356,388.19973484848487,0.21474748384661446,5.2599867508581255,2024-01,Location_39,"{""type"":""Point"",""coordinates"":[113.394176,-8.278566]}"
39,21.52215909090909,0.00517326101928373,658.8546212121211,0.30317218329883233,5.2891330056152634,2024-01,Location_40,"{""type"":""Point"",""coordinates"":[113.5430641,-8.303614000000001]}"
40,20.580265151515153,0.005163929063360865,719.8587878787879,0.3518720626284195,5.291568338522661,2024-01,Location_41,"{""type"":""Point"",""coordinates"":[113.54034610000001,-8.328954400000002]}"
41,17.48928030303031,0.005249827823691444,377.1401136363636,0.21919961589536208,5.278227939928292,2024-01,Location_42,"{""type"":""Point"",""coordinates"":[113.46112330000001,-8.347379500000002]}"
42,18.29068181818182,0.005324483471074364,535.7807954545453,0.25600107845250536,5.268223025955053,2024-01,Location_43,"{""type"":""Point"",""coordinates"":[113.3389477,-8.3024495]}"
43,22.243636363636366,0.005115650826446264,747.8763257575757,0.37614258271598083,5.297114700421712,2024-01,Location_44,"{""type"":""Point"",""coordinates"":[113.77464310000002,-8.170829999999999]}"
44,17.78465909090909,0.005186690771349846,580.9846212121212,0.2276168914096257,5.287359471059535,2024-01,Location_45,"{""type"":""Point"",""coordinates"":[113.4905887,-8.1397181]}"
45,17.311022727272732,0.005319404269972436,423.6417045454545,0.30571943527296824,5.269061664465576,2024-01,Location_46,"{""type"":""Point"",""coordinates"":[113.48023810000001,-8.2999589]}"
